system:index,class_name,label,lat,lon,run_tag,sample_id,season,tile_id,unique_id,weight,.geo,NDVI_AUC,NDVI_drop,NDVI_peak,NDVI_slopeEarly,NDWI_AUC,NDWI_drop,NDWI_peak,GNDVI_AUC,GNDVI_drop,SAVI_AUC,MSAVI2_AUC,h_NDVI_drop,h_NDWI_drop,h_AUC_z,h_NDVI_AUC_cur
7_1_605,healthy,0,30.77205955209945,76.09422159261119,rabi_2023_24,7_1_605,2023-11-01_to_2024-04-15,7,sample_7_1_605,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",89.14983,0.005357504,0.8649195,0.017858433,29.31635,0.0,0.4966449,88.98399,0.0,133.7051,106.74974,0.005357504,0.0,1.0483179,89.14983
7_1_614,healthy,0,30.78984619472501,76.22914854828595,rabi_2023_24,7_1_614,2023-11-01_to_2024-04-15,7,sample_7_1_614,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",98.11945,0.0,0.88212085,0.011930429,39.332485,0.0031146407,0.4998516,89.70103,0.0,147.1583,114.83454,0.0,0.0031146407,0.4319486,98.11945
7_1_620,healthy,0,30.837995893953817,76.14398825935142,rabi_2023_24,7_1_620,2023-11-01_to_2024-04-15,7,sample_7_1_620,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",87.936165,0.0,0.82951915,0.014215612,29.513336,0.0,0.4609354,91.29954,0.0072317123,131.88692,107.7725,0.0,0.0,-0.01929239,87.936165
7_1_623,healthy,0,30.827755099714853,76.22753158077452,rabi_2023_24,7_1_623,2023-11-01_to_2024-04-15,7,sample_7_1_623,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",88.912895,0.0,0.8105849,0.01485737,31.626041,0.0,0.45165074,82.18086,0.0,133.34926,109.011505,0.0,0.0,-0.4559219,88.912895
7_1_624,healthy,0,30.77080191070168,76.13392712816928,rabi_2023_24,7_1_624,2023-11-01_to_2024-04-15,7,sample_7_1_624,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",89.613174,0.015090704,0.8284993,0.013963748,27.926157,0.0,0.46252468,85.35537,0.007031381,134.39822,108.58834,0.015090704,0.0,0.56341916,89.613174
7_1_625,healthy,0,30.84751803596549,76.20794830758072,rabi_2023_24,7_1_625,2023-11-01_to_2024-04-15,7,sample_7_1_625,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",100.03351,0.0,0.801412,0.0088298805,34.554203,0.0,0.41035575,89.8345,0.0,150.02808,119.09056,0.0,0.0,1.0202323,100.03351
7_1_644,healthy,0,30.80116496730492,76.06637381880348,rabi_2023_24,7_1_644,2023-11-01_to_2024-04-15,7,sample_7_1_644,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",100.75856,0.008813679,0.8706117,0.01520663,45.034737,0.0,0.5211755,95.78127,0.0074818134,151.11928,117.94057,0.008813679,0.0,-0.7350709,100.75856
7_1_663,healthy,0,30.792361477520547,76.01858344568832,rabi_2023_24,7_1_663,2023-11-01_to_2024-04-15,7,sample_7_1_663,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",96.44882,0.013035238,0.8782114,0.014153338,37.0364,0.011751354,0.4926997,92.64661,0.0,144.65173,113.44823,0.013035238,0.011751354,1.7609413,96.44882
7_1_674,healthy,0,30.754452572530703,76.01139692341538,rabi_2023_24,7_1_674,2023-11-01_to_2024-04-15,7,sample_7_1_674,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",97.424385,0.0,0.88363636,0.022636075,37.08186,0.0,0.49453804,90.25439,0.0,146.11476,114.92018,0.0,0.0,0.51321703,97.424385
7_1_676,healthy,0,30.814460033509885,76.06888910159903,rabi_2023_24,7_1_676,2023-11-01_to_2024-04-15,7,sample_7_1_676,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",89.02735,0.0,0.8862443,0.015273016,31.308126,0.0,0.502605,88.13527,0.0,133.52225,106.00355,0.0,0.0,-0.18982415,89.02735
7_1_678,healthy,0,30.726065809552523,76.2393893425249,rabi_2023_24,7_1_678,2023-11-01_to_2024-04-15,7,sample_7_1_678,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",104.28127,0.017228961,0.8861762,0.0028387904,48.575348,0.0,0.549243,95.4836,0.002823472,156.39996,119.639854,0.017228961,0.0,0.35727316,104.28127
7_1_679,healthy,0,30.787151248872654,76.00977995590395,rabi_2023_24,7_1_679,2023-11-01_to_2024-04-15,7,sample_7_1_679,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",92.39668,0.014142096,0.8772128,0.018531157,29.704023,0.0,0.47232544,87.89288,0.00217551,138.57295,108.947975,0.014142096,0.0,1.555037,92.39668
7_1_685,healthy,0,30.73181502737089,76.00906130367666,rabi_2023_24,7_1_685,2023-11-01_to_2024-04-15,7,sample_7_1_685,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",99.20549,0.003408134,0.87537605,0.0153020965,42.36656,0.014718175,0.5280713,92.83127,0.019940376,148.7869,115.26705,0.003408134,0.014718175,2.106547,99.20549
7_1_716,healthy,0,30.81499902268036,76.06403819906477,rabi_2023_24,7_1_716,2023-11-01_to_2024-04-15,7,sample_7_1_716,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",94.83092,0.020834625,0.89306605,0.022133574,38.786762,0.022444546,0.53157955,89.16735,0.000977099,142.22687,111.625046,0.020834625,0.022444546,2.1291685,94.83092
7_1_719,healthy,0,30.726784461779825,76.03996334945037,rabi_2023_24,7_1_719,2023-11-01_to_2024-04-15,7,sample_7_1_719,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",95.94091,0.0,0.86663187,0.023415785,30.096062,0.0,0.48698807,93.36613,0.0,143.88986,113.42481,0.0,0.0,1.0087037,95.94091
7_1_720,healthy,0,30.852728264613376,76.13608308485117,rabi_2023_24,7_1_720,2023-11-01_to_2024-04-15,7,sample_7_1_720,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",112.94148,0.0076949596,0.89967716,0.008286939,50.949284,0.005212486,0.53021234,102.76083,0.0,169.38866,128.77135,0.0076949596,0.005212486,2.9895215,112.94148
7_1_722,healthy,0,30.81410070739624,76.21100257954673,rabi_2023_24,7_1_722,2023-11-01_to_2024-04-15,7,sample_7_1_722,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",106.55205,0.0,0.82089686,0.0039101103,35.04092,0.0,0.38567778,96.89154,0.0,159.80356,127.733086,0.0,0.0,1.392395,106.55205
7_1_726,healthy,0,30.788229227213595,76.11811677916877,rabi_2023_24,7_1_726,2023-11-01_to_2024-04-15,7,sample_7_1_726,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",96.807274,0.0017225742,0.86208546,0.015998714,41.159885,0.0,0.50230676,92.44229,0.0,145.19139,113.70632,0.0017225742,0.0,1.0377679,96.807274
7_1_743,healthy,0,30.812124413771176,76.24100631003633,rabi_2023_24,7_1_743,2023-11-01_to_2024-04-15,7,sample_7_1_743,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",128.56664,0.0,0.8441755,0.00046271086,67.298615,0.0,0.52972734,109.410545,0.007550657,192.82903,144.60663,0.0,0.0,5.018948,128.56664
7_1_769,healthy,0,30.77601213934957,76.21998573238793,rabi_2023_24,7_1_769,2023-11-01_to_2024-04-15,7,sample_7_1_769,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",94.31293,0.0,0.90308183,0.020766206,33.178673,0.0009938478,0.52347887,90.49036,0.0,141.44916,110.73965,0.0,0.0009938478,-1.1946452,94.31293
7_1_770,healthy,0,30.83242633919228,76.09655721234991,rabi_2023_24,7_1_770,2023-11-01_to_2024-04-15,7,sample_7_1_770,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",107.09828,0.0,0.88085,0.009036839,43.248093,0.0,0.47282645,96.27742,0.0,160.6266,122.435814,0.0,0.0,3.78906,107.09828
7_1_775,healthy,0,30.780863041883816,76.10554036519109,rabi_2023_24,7_1_775,2023-11-01_to_2024-04-15,7,sample_7_1_775,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",99.2832,0.020311236,0.86624575,0.011882154,39.673702,0.006854862,0.49474505,90.99769,0.01316303,148.90321,117.38222,0.020311236,0.006854862,2.8179617,99.2832
7_1_778,healthy,0,30.86584366776152,76.19716852417129,rabi_2023_24,7_1_778,2023-11-01_to_2024-04-15,7,sample_7_1_778,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",92.45708,0.0,0.8677686,0.019986603,32.507843,0.014719337,0.47291243,86.739746,0.0,138.66512,109.94101,0.0,0.014719337,3.8619552,92.45708
7_1_782,healthy,0,30.83116869779451,76.11632014860054,rabi_2023_24,7_1_782,2023-11-01_to_2024-04-15,7,sample_7_1_782,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",92.387665,0.0,0.8634959,0.015232636,22.600485,0.0,0.43780383,86.362854,0.007958889,138.55792,110.59665,0.0,0.0,0.22559345,92.387665
7_1_785,healthy,0,30.8446434270563,76.06835011242855,rabi_2023_24,7_1_785,2023-11-01_to_2024-04-15,7,sample_7_1_785,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",81.93969,0.002650261,0.6621313,0.007129117,34.42954,0.0,0.36469662,81.24426,0.0,122.89303,106.12248,0.002650261,0.0,1.3454627,81.93969
7_1_790,healthy,0,30.781402031054288,76.03169884883647,rabi_2023_24,7_1_790,2023-11-01_to_2024-04-15,7,sample_7_1_790,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",104.58383,0.013342798,0.89014673,0.00820797,44.831387,0.0,0.5163135,96.21536,0.0026158094,156.85431,120.9356,0.013342798,0.0,1.9369594,104.58383
7_1_791,healthy,0,30.80098530424809,76.06924842771267,rabi_2023_24,7_1_791,2023-11-01_to_2024-04-15,7,sample_7_1_791,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",97.959145,0.014136314,0.87863696,0.02339628,40.13838,0.0,0.5232924,91.37012,0.0,146.91797,113.954346,0.014136314,0.0,0.99447215,97.959145
7_1_801,healthy,0,30.83907387229476,76.1182964422256,rabi_2023_24,7_1_801,2023-11-01_to_2024-04-15,7,sample_7_1_801,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",94.48689,0.019002974,0.81971234,0.01726668,35.482883,0.0,0.46537423,91.15388,0.0,141.71005,113.86469,0.019002974,0.0,-0.34946334,94.48689
7_1_803,healthy,0,30.754452572530703,76.01283422786996,rabi_2023_24,7_1_803,2023-11-01_to_2024-04-15,7,sample_7_1_803,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",96.50721,0.0062582493,0.82387805,-0.0064312746,38.66984,0.0,0.510235,90.99969,0.021452606,144.74213,118.81401,0.0062582493,0.0,0.89317787,96.50721
7_1_817,healthy,0,30.746906724144097,76.0101392820176,rabi_2023_24,7_1_817,2023-11-01_to_2024-04-15,7,sample_7_1_817,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",94.18584,0.0029752254,0.8480665,0.016612906,34.783436,0.0041528344,0.46631205,90.290016,0.0,141.25737,112.36136,0.0029752254,0.0041528344,0.5778833,94.18584
7_1_820,healthy,0,30.78733091192948,76.12692026895314,rabi_2023_24,7_1_820,2023-11-01_to_2024-04-15,7,sample_7_1_820,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",96.11872,0.0,0.6645267,-0.0013406071,30.083454,0.0,0.26658776,89.200584,0.006217301,144.15787,119.64438,0.0,0.0,1.7530135,96.11872
7_1_825,healthy,0,30.721394570075105,76.23992833169538,rabi_2023_24,7_1_825,2023-11-01_to_2024-04-15,7,sample_7_1_825,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",93.73976,0.017620385,0.86726475,-9999.0,40.367054,0.0002580285,0.505702,85.69474,0.0034006238,140.59114,109.29184,0.017620385,0.0002580285,-0.9927234,93.73976
7_1_834,healthy,0,30.84751803596549,76.20794830758072,rabi_2023_24,7_1_834,2023-11-01_to_2024-04-15,7,sample_7_1_834,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",100.03351,0.0,0.801412,0.0088298805,34.554203,0.0,0.41035575,89.8345,0.0,150.02808,119.09056,0.0,0.0,1.0202323,100.03351
7_1_836,healthy,0,30.72462850509793,76.02576996796128,rabi_2023_24,7_1_836,2023-11-01_to_2024-04-15,7,sample_7_1_836,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",93.91889,0.0,0.8720384,0.021779045,36.95714,0.0,0.5222924,89.48069,0.0,140.85959,111.85252,0.0,0.0,1.2646049,93.91889
7_1_840,healthy,0,30.841229828976648,76.24100631003633,rabi_2023_24,7_1_840,2023-11-01_to_2024-04-15,7,sample_7_1_840,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",95.503975,0.006138265,0.8777739,0.014432945,38.473454,0.00021114945,0.49520892,89.948784,0.0,143.23395,112.28914,0.006138265,0.00021114945,0.10310815,95.503975
7_1_848,healthy,0,30.80727351123693,76.10913362632758,rabi_2023_24,7_1_848,2023-11-01_to_2024-04-15,7,sample_7_1_848,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",107.55376,0.0037621856,0.8441757,0.0029366636,40.10929,0.04155916,0.42600694,94.26171,0.0,161.30861,123.48899,0.0037621856,0.04155916,18.86971,107.55376
7_1_852,healthy,0,30.84572140539725,76.22106371072887,rabi_2023_24,7_1_852,2023-11-01_to_2024-04-15,7,sample_7_1_852,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",94.066376,0.0,0.8770843,0.021053186,27.550001,0.0,0.46196687,87.66439,0.0,141.07834,110.420906,0.0,0.0,2.0431118,94.066376
7_1_858,healthy,0,30.80871081569152,76.18369379490949,rabi_2023_24,7_1_858,2023-11-01_to_2024-04-15,7,sample_7_1_858,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",106.66936,0.0061783195,0.86839515,0.0034600657,43.88858,0.007986695,0.48168802,96.82642,0.0086554885,159.98152,123.024376,0.0061783195,0.007986695,-0.081530005,106.66936
7_1_876,healthy,0,30.74798470248504,76.00816298839254,rabi_2023_24,7_1_876,2023-11-01_to_2024-04-15,7,sample_7_1_876,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",100.829636,0.0,0.8833264,0.013628056,42.66677,0.0,0.5154062,92.81563,0.0,151.22267,117.06181,0.0,0.0,5.3079276,100.829636
7_1_892,healthy,0,30.77187988904262,76.08290282003128,rabi_2023_24,7_1_892,2023-11-01_to_2024-04-15,7,sample_7_1_892,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",93.48385,0.00767231,0.8838277,0.019185582,34.42527,0.0,0.49313506,90.00725,0.0030023456,140.20488,110.84168,0.00767231,0.0,0.83514416,93.48385
7_1_896,healthy,0,30.726784461779825,76.12476431227125,rabi_2023_24,7_1_896,2023-11-01_to_2024-04-15,7,sample_7_1_896,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",96.70629,0.0012094378,0.8513813,0.016566666,35.672493,0.0009919703,0.48505974,93.20632,0.0,145.03984,113.67786,0.0012094378,0.0009919703,-0.09055585,96.70629
7_1_905,healthy,0,30.72390985287064,76.07266202579233,rabi_2023_24,7_1_905,2023-11-01_to_2024-04-15,7,sample_7_1_905,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",81.21432,0.0,0.65342605,0.010203144,27.63339,0.0,0.35661128,81.74133,0.0072677135,121.80328,105.85567,0.0,0.0,-0.051791914,81.21432
7_1_910,healthy,0,30.83727724172652,76.15279174913579,rabi_2023_24,7_1_910,2023-11-01_to_2024-04-15,7,sample_7_1_910,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",93.38638,0.0,0.82691234,0.014220015,31.650667,0.0,0.43561822,86.32706,0.0,140.0577,112.99749,0.0,0.0,1.4960622,93.38638
7_1_916,healthy,0,30.731994690427715,76.07212303662185,rabi_2023_24,7_1_916,2023-11-01_to_2024-04-15,7,sample_7_1_916,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",100.374535,0.0026373267,0.86352104,0.020196246,40.054047,0.0013047159,0.48893812,94.6264,0.003003776,150.54193,116.6499,0.0026373267,0.0013047159,1.4075255,100.374535
7_1_921,healthy,0,30.85147062321561,76.10554036519109,rabi_2023_24,7_1_921,2023-11-01_to_2024-04-15,7,sample_7_1_921,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",99.23305,0.008999765,0.8473172,0.016572144,38.276203,0.0,0.47440284,93.59858,0.0,148.82883,117.22384,0.008999765,0.0,3.813232,99.23305
7_1_927,healthy,0,30.810687109316586,76.0462515564392,rabi_2023_24,7_1_927,2023-11-01_to_2024-04-15,7,sample_7_1_927,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",90.51623,0.0005928278,0.85332453,0.020479832,31.433674,0.0,0.48637906,86.68735,0.0105909705,135.75368,107.77143,0.0005928278,0.0,0.35340065,90.51623
7_1_945,healthy,0,30.81589733796448,76.23004686357007,rabi_2023_24,7_1_945,2023-11-01_to_2024-04-15,7,sample_7_1_945,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",112.583725,0.003097415,0.88287884,0.0097153,48.99996,0.0,0.5195481,102.41118,0.0,168.85245,130.15318,0.003097415,0.0,3.8236709,112.583725
7_1_950,healthy,0,30.752296615848813,76.05110245897345,rabi_2023_24,7_1_950,2023-11-01_to_2024-04-15,7,sample_7_1_950,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",91.073,0.0067236423,0.8802978,0.023591574,33.142265,0.0070341825,0.52477837,87.375786,0.0015847087,136.59108,107.9351,0.0067236423,0.0070341825,0.99865794,91.073
7_1_960,healthy,0,30.818053294646365,76.04445492587097,rabi_2023_24,7_1_960,2023-11-01_to_2024-04-15,7,sample_7_1_960,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",98.89784,0.01045078,0.87797904,0.014497221,40.676525,0.0,0.51049966,92.30538,0.011019707,148.32587,116.038246,0.01045078,0.0,0.5377133,98.89784
7_1_971,healthy,0,30.79703271699797,76.05074313285981,rabi_2023_24,7_1_971,2023-11-01_to_2024-04-15,7,sample_7_1_971,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",101.20815,0.0032553077,0.89999956,0.024678698,42.10136,0.0,0.52887416,94.66822,0.0017670393,151.79219,116.683136,0.0032553077,0.0,2.8338342,101.20815
7_1_975,healthy,0,30.86296905885234,76.2183687648765,rabi_2023_24,7_1_975,2023-11-01_to_2024-04-15,7,sample_7_1_975,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",85.34615,0.0,0.75443435,0.011150392,21.151474,0.0,0.34909493,82.557655,0.0,128.00104,106.26062,0.0,0.0,-1.1481634,85.34615
7_1_979,healthy,0,30.839433198408408,76.07571629775833,rabi_2023_24,7_1_979,2023-11-01_to_2024-04-15,7,sample_7_1_979,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",98.6414,0.0,0.86903536,0.014614546,37.395546,0.0,0.5068691,91.26335,0.0,147.94264,116.24681,0.0,0.0,0.91341126,98.6414
7_1_987,healthy,0,30.80457856538457,76.05236010037122,rabi_2023_24,7_1_987,2023-11-01_to_2024-04-15,7,sample_7_1_987,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",96.76294,8.08239e-05,0.8884118,0.023359738,31.889883,0.0,0.49871188,90.82288,0.002741754,145.12274,112.23646,8.08239e-05,0.0,3.3824522,96.76294
7_1_996,healthy,0,30.731276038200416,76.12081172502113,rabi_2023_24,7_1_996,2023-11-01_to_2024-04-15,7,sample_7_1_996,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",98.22074,0.0010035038,0.86730313,0.013745945,40.284428,0.0,0.48553205,97.52455,0.0135203,147.3119,117.06272,0.0010035038,0.0,0.435153,98.22074
7_1_999,healthy,0,30.834761958930983,76.16177490197698,rabi_2023_24,7_1_999,2023-11-01_to_2024-04-15,7,sample_7_1_999,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",112.424255,0.01606381,0.86001045,-0.0021219964,53.524136,0.005808115,0.49169353,99.65849,0.005084038,168.6133,129.83917,0.01606381,0.005808115,2.003418,112.424255
7_1_1003,healthy,0,30.808890478748346,76.20166010059188,rabi_2023_24,7_1_1003,2023-11-01_to_2024-04-15,7,sample_7_1_1003,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",98.30567,0.0,0.8920853,0.019786302,31.618616,0.0142515,0.460733,91.33983,0.0,147.4373,114.24273,0.0,0.0142515,6.766302,98.30567
7_1_1004,healthy,0,30.78984619472501,76.1085946371571,rabi_2023_24,7_1_1004,2023-11-01_to_2024-04-15,7,sample_7_1_1004,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",98.71353,0.0077112913,0.85849786,0.015910186,37.606716,0.0,0.5017432,92.152405,0.011262238,148.04858,115.07856,0.0077112913,0.0,1.3993905,98.71353
7_1_1005,healthy,0,30.776191802406395,76.10194710405462,rabi_2023_24,7_1_1005,2023-11-01_to_2024-04-15,7,sample_7_1_1005,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",101.2717,0.012514651,0.8868927,0.011083068,43.72931,0.0,0.511519,92.17331,0.0,151.88675,117.44241,0.012514651,0.0,2.3410845,101.2717
7_1_1013,healthy,0,30.716364004484035,76.31862075058424,rabi_2023_24,7_1_1013,2023-11-01_to_2024-04-15,7,sample_7_1_1013,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",,,,,,,,,,,,,,,
7_1_1017,healthy,0,30.81050744625976,76.19231762163705,rabi_2023_24,7_1_1017,2023-11-01_to_2024-04-15,7,sample_7_1_1017,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",97.89411,0.018612325,0.861521,0.010670701,34.16873,0.008468449,0.45100594,92.38163,0.0,146.81847,115.74144,0.018612325,0.008468449,0.7332722,97.89411
7_1_1024,healthy,0,30.746727061087277,76.24693519091151,rabi_2023_24,7_1_1024,2023-11-01_to_2024-04-15,7,sample_7_1_1024,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",98.046974,0.016439497,0.8948136,0.015301629,39.82704,0.0,0.54990214,92.1247,0.0031362772,147.0507,115.22187,0.016439497,0.0,0.595474,98.046974
7_1_1044,healthy,0,30.785354618304414,76.03062087049553,rabi_2023_24,7_1_1044,2023-11-01_to_2024-04-15,7,sample_7_1_1044,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",79.79476,0.0,0.70181435,0.006657089,24.82851,0.0,0.34817418,84.2747,0.011541188,119.674774,103.98224,0.0,0.0,1.6872146,79.79476
7_1_1052,healthy,0,30.83583993727193,76.15800197778367,rabi_2023_24,7_1_1052,2023-11-01_to_2024-04-15,7,sample_7_1_1052,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",96.89396,0.0032935143,0.89598644,0.011474804,41.801384,0.00034725666,0.5283674,91.8953,8.046627e-06,145.3201,113.868416,0.0032935143,0.00034725666,-1.6161819,96.89396
7_1_1065,healthy,0,30.818053294646365,76.1130862135777,rabi_2023_24,7_1_1065,2023-11-01_to_2024-04-15,7,sample_7_1_1065,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",106.394844,0.0,0.8554438,-0.009103356,46.72,0.0,0.42407292,96.63369,0.029022038,159.56995,126.25503,0.0,0.0,2.0100358,106.394844
7_1_1070,healthy,0,30.77421550878133,76.0139122062109,rabi_2023_24,7_1_1070,2023-11-01_to_2024-04-15,7,sample_7_1_1070,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",91.92177,0.0,0.87087023,0.019557925,28.823008,0.013390839,0.51651365,89.42474,0.0074571967,137.86131,110.58355,0.0,0.013390839,4.570396,91.92177
7_1_1087,healthy,0,30.74888301776916,76.03367514246153,rabi_2023_24,7_1_1087,2023-11-01_to_2024-04-15,7,sample_7_1_1087,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",94.13828,0.013213277,0.8683386,0.013281352,39.085846,0.005805075,0.50783384,87.79444,2.0205975e-05,141.18849,110.48244,0.013213277,0.005805075,0.36443284,94.13828
7_1_1089,healthy,0,30.74798470248504,76.07966888500846,rabi_2023_24,7_1_1089,2023-11-01_to_2024-04-15,7,sample_7_1_1089,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",95.50631,0.0,0.88865304,0.024288848,38.94342,0.0,0.51456827,91.60325,0.0,143.24059,110.546135,0.0,0.0,1.9366555,95.50631
7_1_1090,healthy,0,30.77726978074734,76.13159150843056,rabi_2023_24,7_1_1090,2023-11-01_to_2024-04-15,7,sample_7_1_1090,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",94.57009,0.016065657,0.81474656,0.009411473,39.38432,0.0,0.4629797,90.98105,0.007493973,141.83374,113.43526,0.016065657,0.0,0.6920651,94.57009
7_1_1094,healthy,0,30.839253535351585,76.09781485374766,rabi_2023_24,7_1_1094,2023-11-01_to_2024-04-15,7,sample_7_1_1094,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",101.037796,0.0021585822,0.8932856,0.011865224,40.886913,0.012829602,0.5312693,92.85097,0.0036727786,151.5353,117.33885,0.0021585822,0.012829602,1.682894,101.037796
7_1_1095,healthy,0,30.778168096031457,76.05325841565534,rabi_2023_24,7_1_1095,2023-11-01_to_2024-04-15,7,sample_7_1_1095,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",95.60203,0.0,0.8763064,0.021328308,39.230995,0.0,0.50431234,89.67287,0.0,143.3836,112.82132,0.0,0.0,2.0941122,95.60203
7_1_1098,healthy,0,30.75678819226941,76.22034505850156,rabi_2023_24,7_1_1098,2023-11-01_to_2024-04-15,7,sample_7_1_1098,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",105.58656,0.0,0.8692149,0.00956338,44.404263,0.0,0.49161306,92.61183,0.0,158.36235,122.62396,0.0,0.0,5.9926825,105.58656
7_1_1102,healthy,0,30.716543667540854,76.26849475773038,rabi_2023_24,7_1_1102,2023-11-01_to_2024-04-15,7,sample_7_1_1102,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",91.69918,0.0,0.8502754,0.019456157,34.726837,0.0,0.50259537,86.80337,0.0,137.52962,109.039444,0.0,0.0,-0.89193714,91.69918
7_1_1105,healthy,0,30.824161838578377,76.09458091872484,rabi_2023_24,7_1_1105,2023-11-01_to_2024-04-15,7,sample_7_1_1105,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",112.49758,0.016163945,0.88840413,4.478372e-05,54.078133,0.024680495,0.51435566,101.270744,0.014369607,168.72408,129.81764,0.016163945,0.024680495,2.9523294,112.49758
7_1_1108,healthy,0,30.737204919075605,76.04732953478015,rabi_2023_24,7_1_1108,2023-11-01_to_2024-04-15,7,sample_7_1_1108,0.1000000014901161,"{""type"":""MultiPoint"",""coordinates"":[]}",96.051735,0.000580132,0.89260703,0.024314828,36.105118,0.0042356253,0.5056587,90.8217,0.0,144.0584,112.02485,0.000580132,0.0042356253,0.6480895,96.051735
